Event Date,Shift Start,Shift End,Client Name,Venue Name,Position ID,Position Title,Additional Title,Shift Position Description
2026-04-16,2026-04-16 15:00:00,2026-04-16 23:30:00,Crescent Heights Ten Thousand,Crescent Heights Ten Thousand - Butler Department,115,Server 2,Butler/Porter,"Arrive on time, prepared and in uniform. Ready to work."
2026-04-16,2026-04-16 15:00:00,2026-04-16 22:30:00,Wolfgang Puck Catering,Wolfgang Puck Catering BOH | Offsite,102,Cook 2,,Cook 2
2026-04-16,2026-04-16 15:30:00,2026-04-17 00:00:00,Cedars Sinai Medical Center,Cedars Sinai - Plaza & Cafe,105,Dishwasher,,"*MUST WEAR THE PROPER UNIFORM REQUIREMENTS*

DISHWASHERS/GENERAL: 
• Plain WHITE polo shirt (no logos)
• Plain Black pants
• Black Non-Slip Shoes"
2026-04-16,2026-04-16 15:30:00,2026-04-16 22:00:00,Malibu Beach Inn,Malibu Beach Inn - BOH,105,Dishwasher,,
2026-04-16,2026-04-16 16:00:00,2026-04-16 23:00:00,Canyon Palm Springs Hotel dba Thompson Palm Springs,Thompson Palm Springs |  FOH,99,Busser,,
2026-04-16,2026-04-16 16:00:00,2026-04-16 22:00:00,Terra  American Bistro Inc dba Terra Catering and Terra Hospitality Group,@ Terra American Bistro | OFFSITE,98,Bartender 2,,
2026-04-16,2026-04-16 17:00:00,2026-04-17 01:30:00,Commerce Casino,Commerce Casino - High Limit Kitchen | FOH | MON - TH,112,Runner,with cashier duties,"Role will consist of preparing food items, limited cart duties, checking coffee stations, cleaning food prep area on the expo line where food is prepared for bagging/serving, restocking items."
2026-04-16,2026-04-16 17:00:00,2026-04-16 22:30:00,Griffin Club Los Angeles,Griffin Club Los Angeles,105,Dishwasher,,
2026-04-16,2026-04-16 17:00:00,2026-04-17 01:30:00,Pepperdine University,Pepperdine University - HAWC Cafe & Store,102,Cook 2,,
2026-04-16,2026-04-16 17:00:00,2026-04-16 22:00:00,Sofitel Los Angeles at Beverly Hills Hotel,Sofitel Los Angeles at Beverly Hills Hotel -  Beverly Foyer | Banquets,115,Server 2,,
2026-04-16,2026-04-16 22:00:00,2026-04-17 06:30:00,Commerce Casino,Commerce Casino - Employee Dining Room,102,Cook 2,OVERNIGHT SHIFT,
2026-04-16,2026-04-16 22:00:00,2026-04-17 06:30:00,Commerce Casino,Commerce Casino - Employee Dining Room,105,Dishwasher,Overnight Shift,"Duties to include dishwashing, general cleaning, sweeping and mopping of floors, trash detail, as well as deep cleaning as needed"
2026-04-17,2026-04-17 05:00:00,2026-04-17 10:00:00,"Broadview, Inc.","@ Broadview, Inc.",102,Cook 2,,Cook 2
2026-04-17,2026-04-17 05:00:00,2026-04-17 13:30:00,Google Spruce Goose Offices,Google Spruce Goose - Catering Operations,102,Cook 2,,
2026-04-17,2026-04-17 05:00:00,2026-04-17 13:30:00,People Assisting the Homeless,People Assisting the Homeless - YWCA,102,Cook 2,,"The Cook will prepare and cook family-style meals for residents of a homeless service facility and maintain the sanitation and cleanliness of the kitchen. The cook must abide by all health and safety regulations and have a current food handler’s certificate.
2+ YRS EXP REQUIRED"
2026-04-17,2026-04-17 05:00:00,2026-04-17 13:30:00,PIH Health - Good Samaritan Hospital,PIH Health - Good Samaritan Hospital,290,Cook 3,,
2026-04-17,2026-04-17 05:00:00,2026-04-17 13:30:00,PIH Health - Whittier Hospital,PIH Health - Whittier Hospital,110,Prep Cook 2,,Prep Cook 2
2026-04-17,2026-04-17 05:30:00,2026-04-17 11:00:00,Empowered 4 Life Foundation,@ Empowered 4 Life Foundation,110,Prep Cook 2,,
2026-04-17,2026-04-17 05:30:00,2026-04-17 14:00:00,Henry Mayo Newhall Hospital,Henry Mayo Newhall Hospital,102,Cook 2,TB and Physical testing  - Must have prior Testing,Cook 2
2026-04-17,2026-04-17 06:00:00,2026-04-17 13:30:00,Beverly Hills Unified School District,BHUSD - Beverly Hills High School,102,Cook 2,,
2026-04-17,2026-04-17 06:00:00,2026-04-17 13:45:00,Beverly Hills Unified School District,BHUSD - Beverly Hills High School,104,General,,General
2026-04-17,2026-04-17 06:00:00,2026-04-17 13:30:00,Beverly Hills Unified School District,BHUSD - Beverly Hills High School,110,Prep Cook 2,,
2026-04-17,2026-04-17 06:00:00,2026-04-17 14:00:00,Commerce Casino,Commerce Casino - Employee Dining Room,115,Server 2,,
2026-04-17,2026-04-17 06:00:00,2026-04-17 14:30:00,Commerce Casino,Commerce Casino - High Limit Kitchen | FOH | MON - TH,112,Runner,with Cashier role,"Role will consist of preparing food items, limited cart duties, checking coffee stations, cleaning food prep area on the expo line where food is prepared for bagging/serving, restocking items."
2026-04-17,2026-04-17 06:00:00,2026-04-17 12:00:00,Crescent Heights Ten Thousand,Crescent Heights Ten Thousand - Buffet,115,Server 2,,
2026-04-17,2026-04-17 06:00:00,2026-04-17 14:30:00,Edwards Lifesciences,Edwards Lifesciences FOH Bldg. C,101,Cashier,,
2026-04-17,2026-04-17 06:00:00,2026-04-17 14:30:00,Edwards Lifesciences,Edwards Lifesciences FOH Bldg. C,101,Cashier,,
2026-04-17,2026-04-17 06:00:00,2026-04-17 14:30:00,Edwards Lifesciences,Edwards Lifesciences FOH Bldg. C,101,Cashier,,
2026-04-17,2026-04-17 06:00:00,2026-04-17 14:30:00,"Fox Studio Lot, LLC",Fox Studio - Commissary,102,Cook 2,,Cook 2
2026-04-17,2026-04-17 06:00:00,2026-04-17 15:00:00,"Fox Studio Lot, LLC",Fox Studio - News Cafe BoH,102,Cook 2,,
2026-04-17,2026-04-17 06:00:00,2026-04-17 14:30:00,Martin Luther King Jr Hospital,Martin Luther King Jr. Hospital | BOH,102,Cook 2,,
2026-04-17,2026-04-17 06:00:00,2026-04-17 14:30:00,USC Verdugo Hills Hospital,USC Verdugo Hills Hospital,102,Cook 2,,
2026-04-17,2026-04-17 06:30:00,2026-04-17 14:30:00,Amgen Thousand Oaks,Amgen Thousand Oaks - Bistro Cafe,102,Cook 2,,
2026-04-17,2026-04-17 06:30:00,2026-04-17 15:00:00,Childrens Hospital Los Angeles,Childrens Hospital Los Angeles,105,Dishwasher,,
2026-04-17,2026-04-17 06:30:00,2026-04-17 15:00:00,Park Place Plaza,Park Place Plaza,115,Server 2,with Barista Duties,
2026-04-17,2026-04-17 06:30:00,2026-04-17 15:00:00,The Archer School for Girls,The Archer School for Girls,290,Cook 3,Read Description Thoroughly,This is a fast-paced environment! You will be asked to learn recipes quickly and then execute them efficiently. You may be working in a variety of different hot or cold stations. Potential for more shifts for the right candidate.
2026-04-17,2026-04-17 06:30:00,2026-04-17 15:00:00,The Archer School for Girls,The Archer School for Girls,102,Cook 2,Read Description Thoroughly,This is a fast-paced environment! You will be asked to learn recipes quickly and then execute them efficiently. You may be working in a variety of different hot or cold stations. Potential for more shifts for the right candidate.
2026-04-17,2026-04-17 07:00:00,2026-04-17 14:00:00,Beverly Hills Unified School District,BHUSD - Beverly Hills High School,105,Dishwasher,,"three-compartment sink with a lot of sheet pans and hotel pans that will need cleaning. Other duties could include mopping the floor, cleaning the tilt skillet, and general kitchen cleaning"
2026-04-17,2026-04-17 07:00:00,2026-04-17 14:00:00,Beverly Hills Unified School District,BHUSD - Horace Mann Elementary School,104,General,,
2026-04-17,2026-04-17 07:00:00,2026-04-17 13:30:00,Beverly Hills Unified School District,BHUSD- El Rodeo Elementary,104,General,,General
2026-04-17,2026-04-17 07:00:00,2026-04-17 15:00:00,Camp Ronald McDonald,Camp Ronald McDonald,105,Dishwasher,,
2026-04-17,2026-04-17 07:00:00,2026-04-17 14:30:00,City National Bank,City National Bank - Blue Ladder Cafe,115,Server 2,,
2026-04-17,2026-04-17 07:00:00,2026-04-17 14:30:00,Guckenheimer Cafe at Red Bull,Guckenheimer Cafe at Red Bull - Front of House,97,Barista 2,,2 years exp manual machine. Needs to know how to use a manual espresso machine and pull shots. Client to supply hat & apron
2026-04-17,2026-04-17 07:00:00,2026-04-17 15:30:00,Martin Luther King Jr Hospital,Martin Luther King Jr. Hospital | BOH,102,Cook 2,,
2026-04-17,2026-04-17 07:00:00,2026-04-17 15:30:00,"Platinum Equity, LLC",Platinum Equity LLC,102,Cook 2,,
2026-04-17,2026-04-17 07:00:00,2026-04-17 15:30:00,"Platinum Equity, LLC",Platinum Equity LLC,105,Dishwasher,,
2026-04-17,2026-04-17 07:00:00,2026-04-17 15:00:00,RAND Corporation,RAND Corporation,102,Cook 2,,Cook 2
2026-04-17,2026-04-17 07:00:00,2026-04-17 15:30:00,The Getty Center,The Getty Center - Cafe,102,Cook 2,,
2026-04-17,2026-04-17 07:00:00,2026-04-17 15:30:00,Union Station Homeless Services,Union Station Homeless Services - Adult Center,102,Cook 2,,You will be assisting with meal service and kitchen clean up along with regular kitchen meal prep.
2026-04-17,2026-04-17 07:00:00,2026-04-17 14:00:00,Union Station Homeless Services,Union Station Homeless Services - Adult Center,102,Cook 2,,You will be assisting with meal service and kitchen clean up along with regular kitchen meal prep.
2026-04-17,2026-04-17 07:00:00,2026-04-17 15:30:00,Wolfgang Puck Catering,Wolfgang Puck Catering - Hollywood & Highland,102,Cook 2,,
2026-04-17,2026-04-17 07:00:00,2026-04-17 15:30:00,Wolfgang Puck Catering,Wolfgang Puck Catering - Hollywood & Highland,110,Prep Cook 2,,
2026-04-17,2026-04-17 07:30:00,2026-04-17 15:30:00,Amgen Thousand Oaks,Amgen Thousand Oaks - Bistro Cafe,105,Dishwasher,,
2026-04-17,2026-04-17 07:30:00,2026-04-17 16:00:00,Amgen Thousand Oaks,Amgen Thousand Oaks - Terrace Cafe,105,Dishwasher,,
2026-04-17,2026-04-17 07:30:00,2026-04-17 14:30:00,Edwards Lifesciences,Edwards Lifesciences FOH Bldg. C,97,Barista 2,,Barista 2
2026-04-17,2026-04-17 07:30:00,2026-04-17 16:00:00,"Fox Studio Lot, LLC",Fox Studio - Moe's Cafe BoH,105,Dishwasher,,
2026-04-17,2026-04-17 08:00:00,2026-04-17 13:50:00,@Elmaleh Catering LLC,@Elmaleh Catering LLC - Offsite,102,Cook 2,Active Carving Stations- Must be customer facing and customer experienced,Cook 2
2026-04-17,2026-04-17 08:00:00,2026-04-17 14:00:00,Beverly Hills Unified School District,BHUSD - Beverly Vista Middle School,104,General,,"Job Duties - Help with Food Prep, Some Heavy Lifting Required."
2026-04-17,2026-04-17 08:00:00,2026-04-17 16:00:00,Hotel Bel Air,Hotel Bel Air - Main Kitchen,110,Prep Cook 2,,
2026-04-17,2026-04-17 08:00:00,2026-04-17 15:00:00,Malibu Beach Inn,Malibu Beach Inn - BOH,105,Dishwasher,,
2026-04-17,2026-04-17 08:00:00,2026-04-17 16:30:00,"Platinum Equity, LLC",Platinum Equity LLC,102,Cook 2,,
2026-04-17,2026-04-17 08:00:00,2026-04-17 14:30:00,Santa Clarita Valley Senior Center,Santa Clarita Valley Senior Center,105,Dishwasher,,
2026-04-17,2026-04-17 08:00:00,2026-04-17 16:00:00,SBLP Warner Center OPCO LLC - The Variel,The Variel of Woodland Hills,105,Dishwasher,,Dishwasher
2026-04-17,2026-04-17 08:00:00,2026-04-17 16:30:00,Union Station Homeless Services,Union Station Homeless Services - Adult Center,102,Cook 2,URGENT,You will be assisting with meal service and kitchen clean up along with regular kitchen meal prep.
2026-04-17,2026-04-17 08:00:00,2026-04-17 16:30:00,VH Property Corp. dba Trump National Golf Club Los Angeles,Trump National Golf Course Los Angeles | BOH,105,Dishwasher,,
2026-04-17,2026-04-17 08:30:00,2026-04-17 17:00:00,"Platinum Equity, LLC",Platinum Equity LLC,102,Cook 2,,
2026-04-17,2026-04-17 09:00:00,2026-04-17 15:00:00,Google Spruce Goose Offices,Google Spruce Goose - Cafe,104,General,Juan Jimenez,General
2026-04-17,2026-04-17 09:00:00,2026-04-17 17:00:00,Malibu Beach Inn,Malibu Beach Inn - BOH,107,Houseperson,Housekeeping,
2026-04-17,2026-04-17 09:00:00,2026-04-17 14:00:00,New West Charter School,New West Charter School - ARMACOST Location,115,Server 2,,
2026-04-17,2026-04-17 09:30:00,2026-04-17 15:00:00,Google Spruce Goose Offices,Google Spruce Goose - Cafe,104,General,Dishwasher - Time to be Discussed,General
2026-04-17,2026-04-17 10:00:00,2026-04-17 18:30:00,Griffin Club Los Angeles,Griffin Club Los Angeles,102,Cook 2,,Cook 2
2026-04-17,2026-04-17 10:00:00,2026-04-17 18:30:00,Masimo Technology Cafe,Masimo Technology Cafe | BOH,102,Cook 2,Two week ongoing shift Must work both weeks,
2026-04-17,2026-04-17 10:00:00,2026-04-17 18:30:00,SBLP Warner Center OPCO LLC - The Variel,The Variel of Woodland Hills,102,Cook 2,,
2026-04-17,2026-04-17 10:00:00,2026-04-17 18:30:00,The Garland,The Garland,102,Cook 2,,
2026-04-17,2026-04-17 10:30:00,2026-04-17 17:00:00,VH Property Corp. dba Trump National Golf Club Los Angeles,Trump National Golf Course Los Angeles | Vista Grill,102,Cook 2,,"Tipped Cook for Vista Grill 

Grooming Standards

1. No tattoos on the face or neck, or any place that cannot be covered. 

2. Clean white or black chef coat, black pants, no denim

3. Clean white or black skull cap or ball cap, plain;  no designs, logos, etc. 

4. Short cropped beard, goatee or mustache is acceptable.

5. Black non slip shoes

Staff not adhering to these standards will be sent home."
2026-04-17,2026-04-17 11:00:00,2026-04-17 19:30:00,PIH Health - Whittier Hospital,PIH Health - Whittier Hospital,102,Cook 2,,Cook 2
2026-04-17,2026-04-17 11:00:00,2026-04-17 17:30:00,Sand Hill Kitchen,Sand Hill Kitchen | Quad Conference Center,285,Server 1,,
2026-04-17,2026-04-17 11:00:00,2026-04-17 16:00:00,Union Station Homeless Services,Union Station Homeless Services - Adult Center,110,Prep Cook 2,,Prep Cook 2
2026-04-17,2026-04-17 11:00:00,2026-04-17 19:30:00,University Village Thousand Oaks,University Village Thousand Oaks,102,Cook 2,,
2026-04-17,2026-04-17 11:45:00,2026-04-17 16:00:00,Newport Harbor Yacht Club,Newport Harbor Yacht Club | Banquets,105,Dishwasher,URGENT - Heavy Lifting - Read Description,Must be capable of lifting 60lb mats at a time and also able to do the dishes
2026-04-17,2026-04-17 12:00:00,2026-04-17 20:30:00,Crescent Heights Ten Thousand,Crescent Heights Ten Thousand - Butler Department,115,Server 2,Butler/Porter,"Arrive on time, prepared and in uniform. Ready to work."
2026-04-17,2026-04-17 12:00:00,2026-04-17 20:30:00,Pepperdine University,Pepperdine University - Waves Cafe - Back of House,104,General,,"GENERAL-UTILITY/CLEANER/DISH- Bussing,Trash, Floors (sweeping/mopping/vacuuming), Drains, Dishes etc.
GENERAL-PORTER - moving items back & forth, lifting, cleaning/organizing. Be advised that there is heavy lifting with this assignment. You will be assisting with unloading 5 gallon water jugs to various parts of the campus by cart."
2026-04-17,2026-04-17 12:00:00,2026-04-17 20:30:00,SBLP Warner Center OPCO LLC - The Variel,The Variel of Woodland Hills,102,Cook 2,,
2026-04-17,2026-04-17 13:30:00,2026-04-17 19:30:00,The Vered,The Vered,102,Cook 2,TB and LIVE Scan Required - Ongoing Shift - Do not publish,Cook 2
2026-04-17,2026-04-17 14:00:00,2026-04-17 22:30:00,Commerce Casino,Commerce Casino - High Limit Kitchen | BOH,102,Cook 2,,
2026-04-17,2026-04-17 14:00:00,2026-04-17 22:00:00,Hotel Bel Air,Hotel Bel Air - Swan Cafe,102,Cook 2,,
2026-04-17,2026-04-17 14:00:00,2026-04-17 22:30:00,"Lido House, Autograph Collection","Lido House, Autograph Collection",110,Prep Cook 2,,***MUST READ GROOMING ATTACHMENT** and abide by their standards.
2026-04-17,2026-04-17 14:00:00,2026-04-17 22:30:00,Martin Luther King Jr Hospital,Martin Luther King Jr. Hospital | BOH,102,Cook 2,,Cook 2
2026-04-17,2026-04-17 14:00:00,2026-04-17 22:30:00,SBLP Warner Center OPCO LLC - The Variel,The Variel of Woodland Hills,105,Dishwasher,,
2026-04-17,2026-04-17 14:30:00,2026-04-17 22:00:00,"Nowsta Labor Marketplace, LLC",Legends - Angel Stadium,264,Event Supervisor,,
2026-04-17,2026-04-17 14:30:00,2026-04-17 23:00:00,VH Property Corp. dba Trump National Golf Club Los Angeles,Trump National Golf Course Los Angeles | BOH,102,Cook 2,,"1-2 yrs line cook exp.

Grooming Standards

1. No tattoos on the face or neck, or any place that cannot be covered. 

2. Clean white or black chef coat, black pants, no denim

3. Clean white or black skull cap or ball cap, plain;  no designs, logos, etc. 

4. Short cropped beard, goatee or mustache is acceptable.

5. Black non slip shoes

Staff not adhering to these standards will be sent home."
2026-04-17,2026-04-17 15:00:00,2026-04-17 23:30:00,Commerce Casino,Commerce Casino - Employee Dining Room,102,Cook 2,,
2026-04-17,2026-04-17 15:00:00,2026-04-17 23:30:00,Crescent Heights Ten Thousand,Crescent Heights Ten Thousand - Butler Department,115,Server 2,Butler/Porter,"Arrive on time, prepared and in uniform. Ready to work."
2026-04-17,2026-04-17 15:00:00,2026-04-17 22:30:00,Griffin Club Los Angeles,Griffin Club Los Angeles,102,Cook 2,,Cook 2
2026-04-17,2026-04-17 15:15:00,2026-04-17 21:00:00,"Nowsta Labor Marketplace, LLC",Legends - Angel Stadium,229,Concessions Worker,,"The Concession Stand Worker is responsible to provide customer service. Prepares and serves a variety of menu items. Sells items and collects payment and provide correct change to the guests. All Concession Stand Workers / Cashiers report directly to the Concession Stand Lead and/or Supervisor of the assigned stand.
• Prepares simple menu items.
• Sells items, collects payment and makes correct change.
• Interact with customers in order to assure customer satisfaction.
• Carefully enters all sales into cash register to ensure that all purchases are accurately recorded.
• Clean up; store product; remove trash and garbage to dumpster.
• Serves patrons’ food and beverage order quickly in proper portions with a courteous demeanor.
• Verifies I.D. on all customers ordering alcohol.
• Suggestively sell and up sell items.
• Maintains a clean, neat and safe work area.
• Interact with co-workers in order to assure compliance with company service standards, company inventory and cash control procedures.
Adhere to company guidelines for appearance and uniform standards
Practice safe work habits, follow all safety policies and procedures and regulations, complete state mandated food and alcohol training."
2026-04-17,2026-04-17 15:30:00,2026-04-17 22:00:00,Glen Arden Club,Glen Arden Club,115,Server 2,,
2026-04-17,2026-04-17 15:30:00,2026-04-17 23:00:00,Malibu Beach Inn,Malibu Beach Inn - BOH,105,Dishwasher,,
2026-04-17,2026-04-17 15:30:00,2026-04-17 22:00:00,Wolfgang Puck Catering,Wolfgang Puck Catering - Hollywood & Highland,102,Cook 2,,
2026-04-17,2026-04-17 15:30:00,2026-04-17 22:00:00,Wolfgang Puck Catering,Wolfgang Puck Catering - Hollywood & Highland,110,Prep Cook 2,,
2026-04-17,2026-04-17 17:00:00,2026-04-18 01:30:00,Commerce Casino,Commerce Casino - High Limit Kitchen | FOH | MON - TH,112,Runner,with cashier duties,"Role will consist of preparing food items, limited cart duties, checking coffee stations, cleaning food prep area on the expo line where food is prepared for bagging/serving, restocking items."
2026-04-17,2026-04-17 17:00:00,2026-04-17 22:30:00,Griffin Club Los Angeles,Griffin Club Los Angeles,105,Dishwasher,,
2026-04-17,2026-04-17 17:00:00,2026-04-18 01:30:00,Pepperdine University,Pepperdine University - HAWC Cafe & Store,102,Cook 2,,
2026-04-17,2026-04-17 17:00:00,2026-04-18 01:00:00,The Garland,The Garland,104,General,this is for stewarding,Steward
2026-04-17,2026-04-17 22:00:00,2026-04-18 06:00:00,Commerce Casino,Commerce Casino - Employee Dining Room,115,Server 2,FOH Attendant | Overnight Shift,
2026-04-17,2026-04-17 22:00:00,2026-04-18 06:30:00,Commerce Casino,Commerce Casino - Employee Dining Room,102,Cook 2,OVERNIGHT SHIFT,
2026-04-18,2026-04-18 05:00:00,2026-04-18 13:30:00,People Assisting the Homeless,People Assisting the Homeless - YWCA,102,Cook 2,,"The Cook will prepare and cook family-style meals for residents of a homeless service facility and maintain the sanitation and cleanliness of the kitchen. The cook must abide by all health and safety regulations and have a current food handler’s certificate.
2+ YRS EXP REQUIRED"
2026-04-18,2026-04-18 05:30:00,2026-04-18 14:30:00,"Fox Studio Lot, LLC",Fox Studio - Moe's Cafe BoH,102,Cook 2,,
2026-04-18,2026-04-18 06:00:00,2026-04-18 14:00:00,Camp Ronald McDonald,Camp Ronald McDonald,105,Dishwasher,,
2026-04-18,2026-04-18 06:00:00,2026-04-18 14:30:00,Commerce Casino,Commerce Casino - High Limit Kitchen | FOH | MON - TH,112,Runner,with Cashier role,"Role will consist of preparing food items, limited cart duties, checking coffee stations, cleaning food prep area on the expo line where food is prepared for bagging/serving, restocking items."
2026-04-18,2026-04-18 06:00:00,2026-04-18 14:30:00,"Fox Studio Lot, LLC",Fox Studio - Moe's Cafe BoH,102,Cook 2,,Cook 2
2026-04-18,2026-04-18 06:00:00,2026-04-18 14:30:00,"Fox Studio Lot, LLC",Fox Studio - Moe's Cafe BoH,102,Cook 2,,Cook 2
2026-04-18,2026-04-18 06:00:00,2026-04-18 14:30:00,The Getty Center,The Getty Center - Cafe,110,Prep Cook 2,Strong Production Cooks Needed,Prep Cook 2
2026-04-18,2026-04-18 06:30:00,2026-04-18 15:00:00,Childrens Hospital Los Angeles,Childrens Hospital Los Angeles,105,Dishwasher,,
2026-04-18,2026-04-18 06:30:00,2026-04-18 14:30:00,"Fox Studio Lot, LLC",Fox Studio - Moe's Cafe FoH,99,Busser,,
2026-04-18,2026-04-18 06:30:00,2026-04-18 16:00:00,SBLP Warner Center OPCO LLC - The Variel,The Variel of Woodland Hills,105,Dishwasher,,
2026-04-18,2026-04-18 07:00:00,2026-04-18 15:30:00,"Fox Studio Lot, LLC",Fox Studio - Moe's Cafe BoH,105,Dishwasher,,
2026-04-18,2026-04-18 07:00:00,2026-04-18 15:00:00,Malibu Beach Inn,Malibu Beach Inn - BOH,105,Dishwasher,,
2026-04-18,2026-04-18 07:00:00,2026-04-18 15:00:00,Marina Del Rey Marriott,Marina Del Rey Marriott,105,Dishwasher,,
2026-04-18,2026-04-18 07:00:00,2026-04-18 15:30:00,Mount Saint Mary's University,Mount Saint Mary's University - Doheny Campus,102,Cook 2,,"- Client will provide aprons
- Client will provide chef coats if employee does not have one
- TOOLS: employee to bring a cut glove, but no knife sets necessary"
2026-04-18,2026-04-18 07:00:00,2026-04-18 15:00:00,Newport Harbor Yacht Club,Newport Harbor Yacht Club | Banquets,105,Dishwasher,Heavy Lifting - Read Description,Must be capable of lifting 60lb mats at a time and also able to do the dishes
2026-04-18,2026-04-18 07:00:00,2026-04-18 15:30:00,The Getty Center,The Getty Center - Cafe,102,Cook 2,Strong Line Cook Needed,Cook 2
2026-04-18,2026-04-18 07:00:00,2026-04-18 15:30:00,Union Station Homeless Services,Union Station Homeless Services - Adult Center,102,Cook 2,,You will be assisting with meal service and kitchen clean up along with regular kitchen meal prep.
2026-04-18,2026-04-18 07:30:00,2026-04-18 13:30:00,Apricot Lane Farms,@ Apricot Lane Farms,102,Cook 2,$50.00 Flat Travel Pay for this Event,Cook 2
2026-04-18,2026-04-18 07:30:00,2026-04-18 08:30:00,Apricot Lane Farms,@ Apricot Lane Farms,300,Travel,Flat Rate $50 Travel,Travel
2026-04-18,2026-04-18 08:00:00,2026-04-18 16:00:00,Hotel Bel Air,Hotel Bel Air - Main Kitchen,110,Prep Cook 2,,
2026-04-18,2026-04-18 08:00:00,2026-04-18 16:30:00,PIH Health - Downey Hospital,PIH Health - Downey Hospital,105,Dishwasher,,
2026-04-18,2026-04-18 08:00:00,2026-04-18 16:00:00,The Garland,The Garland,102,Cook 2,,
2026-04-18,2026-04-18 09:00:00,2026-04-18 15:00:00,Cedars Sinai Medical Center,Cedars Sinai - Plaza & Cafe,105,Dishwasher,Utility,"*MUST WEAR THE PROPER UNIFORM REQUIREMENTS*

DISHWASHERS/GENERAL: 
• Plain WHITE polo shirt (no logos)
• Plain Black pants
• Black Non-Slip Shoes"
2026-04-18,2026-04-18 09:00:00,2026-04-18 17:00:00,Malibu Beach Inn,Malibu Beach Inn - BOH,107,Houseperson,Housekeeping,
2026-04-18,2026-04-18 10:00:00,2026-04-18 19:30:00,@Palm Springs Surf Club,@Palm Springs Surf Club- Atrium,115,Server 2,,Server 2
2026-04-18,2026-04-18 10:00:00,2026-04-18 19:30:00,@Palm Springs Surf Club,@Palm Springs Surf Club- Atrium,107,Houseperson,Busser for Main Restaurant,Houseperson
2026-04-18,2026-04-18 10:00:00,2026-04-18 18:30:00,Four Seasons Hotel Westlake Village,Four Seasons Hotel Westlake Village,102,Cook 2,pastry experience preferred,
2026-04-18,2026-04-18 10:00:00,2026-04-18 18:30:00,Griffin Club Los Angeles,Griffin Club Los Angeles,102,Cook 2,,
2026-04-18,2026-04-18 10:30:00,2026-04-18 19:30:00,@Palm Springs Surf Club,@Palm Springs Surf Club- Atrium,98,Bartender 2,,Bartender 2
2026-04-18,2026-04-18 10:30:00,2026-04-18 14:30:00,Judd's Catering,@Judd's Catering,115,Server 2,,
2026-04-18,2026-04-18 10:30:00,2026-04-18 14:30:00,Judd's Catering,@Judd's Catering,98,Bartender 2,,
2026-04-18,2026-04-18 10:30:00,2026-04-18 17:00:00,VH Property Corp. dba Trump National Golf Club Los Angeles,Trump National Golf Course Los Angeles | Vista Grill,102,Cook 2,,"Tipped Cook for Vista Grill 

Grooming Standards

1. No tattoos on the face or neck, or any place that cannot be covered. 

2. Clean white or black chef coat, black pants, no denim

3. Clean white or black skull cap or ball cap, plain;  no designs, logos, etc. 

4. Short cropped beard, goatee or mustache is acceptable.

5. Black non slip shoes

Staff not adhering to these standards will be sent home."
2026-04-18,2026-04-18 11:00:00,2026-04-18 19:00:00,Hotel Bel Air,Hotel Bel Air - Stewards,104,General,Steward,"Task include, but not limited to washing dishes and pots and pans, sweep and mop floor. Trash and any other cleaning client deems fit in scope of steward duties"
2026-04-18,2026-04-18 11:00:00,2026-04-18 15:00:00,Private - Beth Moskovitz,@ Private - Beth Moskovitz,280,Bartender 3,,"Simple bar, nothing complicated, champagne, Persecol, Spritzers. No bar kit needed, one on site."
2026-04-18,2026-04-18 11:00:00,2026-04-18 15:00:00,Private - Beth Moskovitz,@ Private - Beth Moskovitz,287,Server 3,Busser,"Assist with serving, bussing, clean up"
2026-04-18,2026-04-18 11:00:00,2026-04-18 17:00:00,The Valley Hunt Club,The Valley Hunt Club,115,Server 2,,
2026-04-18,2026-04-18 11:00:00,2026-04-18 19:30:00,VH Property Corp. dba Trump National Golf Club Los Angeles,Trump National Golf Course Los Angeles | BOH,102,Cook 2,,"1-2 yrs line cook exp.

Grooming Standards

1. No tattoos on the face or neck, or any place that cannot be covered. 

2. Clean white or black chef coat, black pants, no denim

3. Clean white or black skull cap or ball cap, plain;  no designs, logos, etc. 

4. Short cropped beard, goatee or mustache is acceptable.

5. Black non slip shoes

Staff not adhering to these standards will be sent home."
2026-04-18,2026-04-18 12:00:00,2026-04-18 20:30:00,Childrens Hospital Los Angeles,Childrens Hospital Los Angeles,104,General,Food Service Worker,
2026-04-18,2026-04-18 12:00:00,2026-04-18 20:30:00,SBLP Warner Center OPCO LLC - The Variel,The Variel of Woodland Hills,102,Cook 2,,
2026-04-18,2026-04-18 12:00:00,2026-04-18 20:30:00,The Garland,The Garland,102,Cook 2,,
2026-04-18,2026-04-18 12:00:00,2026-04-18 20:30:00,USC Verdugo Hills Hospital,USC Verdugo Hills Hospital,105,Dishwasher,,
2026-04-18,2026-04-18 12:30:00,2026-04-18 21:00:00,JW Marriott L.A. Live,JW Marriott L.A. Live Banquets,102,Cook 2,,Cook 2
2026-04-18,2026-04-18 13:00:00,2026-04-18 18:45:00,@Palm Springs Surf Club,@Palm Springs Surf Club- Atrium,104,General,Grounds and steward role duties | bilingual is a plus,
2026-04-18,2026-04-18 13:00:00,2026-04-18 21:30:00,Crescent Heights Ten Thousand,Crescent Heights Ten Thousand - Butler Department,115,Server 2,Butler/Porter,"Arrive on time, prepared and in uniform. Ready to work."
